,round_epochs,val_loss,val_matthews,val_precision,val_recall,loss,matthews,precision,recall,activation,batch_size,class_weight,dropout,epochs,first_hidden_layer,first_neuron,kernel_initializer,learning_rate,optimizer,second_hidden_layer
423,100,0.0751831206056674,0.6510159969329834,0.6904762387275696,0.6388888359069824,0.06494538360122684,0.6557648181915283,0.6842970848083496,0.6517006158828735,elu,16,,0.2,100,2,4,he_normal,10,<class 'keras.optimizers.Adam'>,6
424,200,0.1757355757781078,0.6695906519889832,0.6937170028686523,0.6779100298881531,0.26701692904342916,0.6752579808235168,0.6960033774375916,0.6840419173240662,elu,16,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,200,4,8,he_normal,100,<class 'keras.optimizers.Adam'>,6
425,200,0.13119134753373565,0.6586805582046509,0.6799604296684265,0.6714946031570435,0.10811455015648415,0.6632888317108154,0.6863661408424377,0.6689057946205139,relu,16,,0.4,200,2,4,he_normal,100,<class 'keras.optimizers.Adam'>,8
426,200,0.09368185038480151,0.8676489591598511,0.8827584981918335,0.8907138705253601,0.0819937766816272,0.8519511222839355,0.9208613634109497,0.8218112587928772,elu,64,,0.2,200,2,2,he_normal,100,<class 'keras.optimizers.Adam'>,8
427,50,0.07378846465239705,0.6878276467323303,0.7125000357627869,0.6921296119689941,0.06380613346847006,0.6738479733467102,0.6871030926704407,0.6833899021148682,relu,16,,0.4,50,2,8,he_normal,10,<class 'keras.optimizers.Adam'>,6
428,100,0.07385266713033932,0.86979740858078,0.91693514585495,0.8550615310668945,0.06083527731436803,0.8761130571365356,0.9153813719749451,0.8646486401557922,elu,128,,0.4,100,4,8,he_normal,5,<class 'keras.optimizers.Adam'>,8
429,100,0.22247539024207086,0.6385987401008606,0.6692460775375366,0.639880895614624,0.2830613518760985,0.6441941261291504,0.6804137229919434,0.6368763446807861,relu,16,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,100,4,8,he_normal,100,<class 'keras.optimizers.Adam'>,8
430,50,0.08274629223663457,0.8509804606437683,0.872694194316864,0.8649706244468689,0.08324180241862908,0.8646002411842346,0.9012845754623413,0.8601558208465576,elu,64,,0.2,50,4,2,he_normal,100,<class 'keras.optimizers.Adam'>,8
431,50,0.07393158431277548,0.6750946044921875,0.7032407522201538,0.6757935881614685,0.06297213259113817,0.6739431619644165,0.699971616268158,0.6733559370040894,relu,16,,0.2,50,4,8,he_normal,1,<class 'keras.optimizers.Adam'>,8
432,50,0.07331532989412376,0.6809626221656799,0.7103174328804016,0.6792327761650085,0.06139133180673609,0.6611279249191284,0.6854873895645142,0.6587867736816406,elu,16,,0.4,50,4,8,he_normal,1,<class 'keras.optimizers.Adam'>,8
433,100,0.12206527853381376,0.8351702690124512,0.9500882029533386,0.7678618431091309,0.10627869785580547,0.8481074571609497,0.958676278591156,0.7807551622390747,relu,64,,0.4,100,4,4,he_normal,100,<class 'keras.optimizers.Adam'>,6
434,100,0.07173470372941436,0.8693017959594727,0.9015253186225891,0.8686972260475159,0.06324586540574771,0.8820515275001526,0.9217820167541504,0.8686105012893677,elu,128,,0.2,100,2,4,he_normal,5,<class 'keras.optimizers.Adam'>,6
435,100,0.08436479095784938,0.8756567239761353,0.9176504015922546,0.8644850254058838,0.06664456011748862,0.869378387928009,0.91841721534729,0.8500180244445801,elu,128,,0.2,100,4,8,he_normal,100,<class 'keras.optimizers.Adam'>,6
436,50,0.12844691614092862,0.8044735789299011,0.7955403923988342,0.8622637391090393,0.20959764374075113,0.7968413233757019,0.7885400056838989,0.8645855784416199,relu,32,"{0: 0.550402853804047, 1: 5.460036607687615}",0.4,50,2,8,he_normal,100,<class 'keras.optimizers.Adam'>,6
437,200,0.11665494713552069,0.8190948367118835,0.7964380979537964,0.8923657536506653,0.14377149386056284,0.7864028215408325,0.7445119619369507,0.889565110206604,elu,32,"{0: 0.550402853804047, 1: 5.460036607687615}",0.4,200,2,4,he_normal,10,<class 'keras.optimizers.Adam'>,8
438,100,0.07461990499584527,0.8636081218719482,0.9200059771537781,0.8426490426063538,0.06539332072764775,0.8706955909729004,0.9274014830589294,0.8435670137405396,relu,128,,0.2,100,2,4,he_normal,5,<class 'keras.optimizers.Adam'>,6
439,100,0.1295209297744281,0.8172730207443237,0.7720493674278259,0.9128091931343079,0.1439198872519331,0.8363969326019287,0.7911327481269836,0.9224668741226196,relu,128,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,100,2,8,he_normal,1,<class 'keras.optimizers.Adam'>,8
440,200,0.13503476081872537,0.7801225185394287,0.7273274660110474,0.9009637236595154,0.14616686000503368,0.7752310037612915,0.7351192831993103,0.8695822954177856,relu,32,"{0: 0.550402853804047, 1: 5.460036607687615}",0.4,200,2,4,he_normal,1,<class 'keras.optimizers.Adam'>,6
441,200,0.14068804386386155,0.8067374229431152,0.7638251185417175,0.9122122526168823,0.15399467005767484,0.8337641954421997,0.7945860028266907,0.9217278957366943,relu,64,"{0: 0.550402853804047, 1: 5.460036607687615}",0.4,200,4,2,he_normal,5,<class 'keras.optimizers.Adam'>,6
442,50,0.0744649207787017,0.6672016978263855,0.6997354030609131,0.6609126329421997,0.06908783693423216,0.6629746556282043,0.6880384683609009,0.661337673664093,relu,16,,0.4,50,4,2,he_normal,5,<class 'keras.optimizers.Adam'>,8
443,200,0.13044131991435198,0.8282801508903503,0.811238169670105,0.9001563787460327,0.15728969164367126,0.8257617950439453,0.7815575003623962,0.9186069369316101,elu,64,"{0: 0.550402853804047, 1: 5.460036607687615}",0.4,200,2,2,he_normal,10,<class 'keras.optimizers.Adam'>,8
444,200,0.13145608146336585,0.6648520231246948,0.6469576954841614,0.7308200597763062,0.15794040331844575,0.6626346707344055,0.643253743648529,0.7253400087356567,relu,16,"{0: 0.550402853804047, 1: 5.460036607687615}",0.4,200,2,2,he_normal,10,<class 'keras.optimizers.Adam'>,8
445,100,0.15664780263513556,0.7713255286216736,0.7126157879829407,0.9027073383331299,0.15886128054382243,0.8219574093818665,0.7715163826942444,0.921582818031311,relu,64,"{0: 0.550402853804047, 1: 5.460036607687615}",0.4,100,2,4,he_normal,10,<class 'keras.optimizers.Adam'>,6
446,100,0.07502319804189932,0.8708491325378418,0.9256749749183655,0.8482760190963745,0.06735447993388628,0.8750171065330505,0.9217234253883362,0.8555605411529541,elu,128,,0.4,100,2,2,he_normal,1,<class 'keras.optimizers.Adam'>,8
447,100,0.19381886222595193,0.8136307001113892,0.7735180854797363,0.9115509390830994,0.18385294993896087,0.8221690654754639,0.7820243835449219,0.9123162627220154,relu,64,"{0: 0.550402853804047, 1: 5.460036607687615}",0.4,100,4,8,he_normal,100,<class 'keras.optimizers.Adam'>,8
448,100,0.08072727339155833,0.8605991005897522,0.9182156324386597,0.8379676342010498,0.07877555017535194,0.870046854019165,0.9026262760162354,0.870355486869812,relu,64,,0.4,100,2,2,he_normal,100,<class 'keras.optimizers.Adam'>,6
449,200,0.07315728926084342,0.8441543579101562,0.888227641582489,0.8352797627449036,0.06474704911818165,0.8041412234306335,0.8454811573028564,0.7962465286254883,relu,32,,0.2,200,2,4,he_normal,5,<class 'keras.optimizers.Adam'>,8
450,200,0.0865524801158982,0.8610568642616272,0.8888845443725586,0.8681308627128601,0.07802126909340124,0.8764835000038147,0.9139719605445862,0.8656172752380371,relu,128,,0.2,200,4,4,he_normal,100,<class 'keras.optimizers.Adam'>,6
451,200,0.07651275943068318,0.8528686761856079,0.8805171847343445,0.8612858653068542,0.06840923683866129,0.8640075922012329,0.9068453907966614,0.852072536945343,relu,64,,0.2,200,4,2,he_normal,1,<class 'keras.optimizers.Adam'>,6
452,100,0.13418232991658696,0.7812138795852661,0.7264644503593445,0.9036092162132263,0.1550981292319506,0.7812995910644531,0.7492995858192444,0.8718498349189758,elu,32,"{0: 0.550402853804047, 1: 5.460036607687615}",0.4,100,4,2,he_normal,10,<class 'keras.optimizers.Adam'>,6
453,50,0.14071290651976928,0.7918398380279541,0.7476662993431091,0.8996409177780151,0.15822182203694168,0.7998759150505066,0.7630469799041748,0.8911970257759094,elu,32,"{0: 0.550402853804047, 1: 5.460036607687615}",0.4,50,4,2,he_normal,1,<class 'keras.optimizers.Adam'>,8
454,200,0.12720929030703645,0.8047849535942078,0.7489217519760132,0.9208803772926331,0.13759692789088315,0.8180002570152283,0.7544235587120056,0.9310846924781799,relu,128,"{0: 0.550402853804047, 1: 5.460036607687615}",0.4,200,4,8,he_normal,10,<class 'keras.optimizers.Adam'>,6
455,200,0.07251976933936224,0.8614068627357483,0.9196707010269165,0.8387423753738403,0.06805891896649187,0.8658125400543213,0.9236331582069397,0.842707633972168,relu,64,,0.4,200,4,2,he_normal,1,<class 'keras.optimizers.Adam'>,8
456,200,0.07934335848260583,0.8404780626296997,0.9233554601669312,0.8015794157981873,0.06683420356824557,0.8728342652320862,0.9281600713729858,0.8517376780509949,relu,64,,0.2,200,2,2,he_normal,10,<class 'keras.optimizers.Adam'>,8
457,100,0.13989779574050482,0.8101546168327332,0.7649473547935486,0.9089029431343079,0.15527255091579886,0.828944206237793,0.7790194153785706,0.9237691760063171,elu,128,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,100,2,4,he_normal,1,<class 'keras.optimizers.Adam'>,8
458,200,0.07827797917318897,0.6777180433273315,0.7073412537574768,0.6765872240066528,0.05709207194142453,0.6545398831367493,0.6794216632843018,0.6527048349380493,relu,16,,0.2,200,4,8,he_normal,1,<class 'keras.optimizers.Adam'>,8
459,50,0.16055210822416588,0.6846871376037598,0.6999338865280151,0.7013888359069824,0.21126499763349363,0.6391100287437439,0.6332199573516846,0.6891722679138184,relu,16,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,50,2,4,he_normal,100,<class 'keras.optimizers.Adam'>,6
